task_id,success,time_taken,error
e1fc63a2-da7a-432f-be78-7c4a95598703,False,0.7546021938323975,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8e867cd7-cff9-4e6c-867a-ff5ddc2550be,False,0.4956202507019043,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
5d0080cb-90d7-4712-bc33-848150e917d3,False,0.39905667304992676,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
a1e91b78-d3d8-4675-bb8d-62741b4b68a6,False,0.2838258743286133,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
46719c30-f4c3-4cad-be07-d5cb21eee6bb,False,0.29981374740600586,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
4b6bb5f7-f634-410e-815d-e673ab7f8632,False,0.2822885513305664,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
b816bfce-3d80-4913-a07d-69b752ce6377,False,0.26760220527648926,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
72e110e7-464c-453c-a309-90a95aed6538,False,0.2987198829650879,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
b415aba4-4b68-4fc6-9b89-2c812e55a3e1,False,0.2830643653869629,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
935e2cff-ae78-4218-b3f5-115589b19dae,False,0.2833220958709717,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
4fc2f1ae-8625-45b5-ab34-ad4433bc21f8,False,0.2793099880218506,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
5188369a-3bbe-43d8-8b94-11558f909a08,False,0.2831761837005615,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9d191bce-651d-4746-be2d-7ef8ecadb9c2,False,0.28261351585388184,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
cabe07ed-9eca-40ea-8ead-410ef5e83f91,False,0.2831459045410156,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
d0633230-7067-47a9-9dbf-ee11e0a2cdd6,False,0.28334856033325195,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
0383a3ee-47a7-41a4-b493-519bdefe0488,False,0.26721882820129395,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11af4e1a-5f45-467d-9aeb-46f4bb0bf034,False,0.2818880081176758,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7673d772-ef80-4f0f-a602-1bf4485c9b43,False,0.28377676010131836,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
c365c1c7-a3db-4d5e-a9a1-66f56eae7865,False,0.2986421585083008,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7d4a7d1d-cac6-44a8-96e8-ea9584a70825,False,0.283252477645874,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
dc22a632-937f-4e6a-b72f-ba0ff3f5ff97,False,0.29752063751220703,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
3f57289b-8c60-48be-bd80-01f8099ca449,False,0.29902219772338867,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
23dd907f-1261-4488-b21c-e9185af91d5e,False,0.29955530166625977,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
840bfca7-4f7b-481a-8794-c560c340185d,False,0.2836594581604004,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
a0068077-79f4-461a-adfe-75c1a4148545,False,0.2901649475097656,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bda648d7-d618-4883-88f4-3466eabd860e,False,0.3081831932067871,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
c61d22de-5f6c-4958-a7f6-5e9707bd3466,False,0.3002603054046631,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,False,0.30455780029296875,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
04a04a9b-226c-43fd-b319-d5e89743676f,False,0.31185030937194824,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
14569e28-c88c-43e4-8c32-097d35b9a67d,False,0.3164668083190918,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,False,0.29547762870788574,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7619a514-5fa8-43ef-9143-83b66a43d7a4,False,0.28421592712402344,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
2a649bb1-795f-4a01-b3be-9a01868dae73,False,0.28293395042419434,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
87c610df-bef7-4932-b950-1d83ef4e282b,False,0.3371608257293701,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
624cbf11-6a41-4692-af9c-36b3e5ca3130,False,0.31171226501464844,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
dd3c7503-f62a-4bd0-9f67-1b63b94194cc,False,0.29900312423706055,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
f0f46385-fc03-4599-b5d3-f56496c3e69f,False,0.3073873519897461,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,False,0.32535505294799805,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
56137764-b4e0-45b8-9c52-1866420c3df5,False,0.30086469650268555,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8b3379c0-0981-4f5b-8407-6444610cb212,False,0.30019187927246094,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
0ff53813-3367-4f43-bcbd-3fd725c1bf4b,False,0.29625916481018066,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
a7feb290-76bb-4cb7-8800-7edaf7954f2f,False,0.2822723388671875,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
b4cc024b-3f5e-480e-b96a-6656493255b5,False,0.3380308151245117,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
33d8ea3b-6c6b-4ff1-803d-7e270dea8a57,False,0.31114983558654785,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
e8cb5b03-41e0-4086-99e5-f6806cd97211,False,0.30021023750305176,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
f46b4380-207e-4434-820b-f32ce04ae2a4,False,0.3030071258544922,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
05407167-39ec-4d3a-a234-73a9120c325d,False,0.3295609951019287,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
b9763138-c053-4832-9f55-86200cb1f99c,False,0.2989237308502197,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
16d825ff-1623-4176-a5b5-42e0f5c2b0ac,False,0.3005383014678955,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
544b7f0c-173a-4377-8d56-57b36eb26ddf,False,0.2992386817932129,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6b078778-0b90-464d-83f6-59511c811b01,False,0.27968883514404297,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
08cae58d-4084-4616-b6dd-dd6534e4825b,False,0.3373117446899414,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
2dfc4c37-fec1-4518-84a7-10095d30ad75,False,0.33126187324523926,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9f41b083-683e-4dcf-9185-ccfeaa88fa45,False,0.35346198081970215,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
ecbc4f94-95a3-4cc7-b255-6741a458a625,False,0.3498189449310303,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
71345b0a-9c7d-4b50-b2bf-937ec5879845,False,0.32584333419799805,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7b5377b0-3f38-4103-8ad2-90fe89864c04,False,0.300508975982666,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
114d5fd0-e2ae-4b6d-a65a-870da2d19c08,False,0.34032130241394043,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
ad37a656-079a-49f9-a493-7b739c9167d1,False,0.30925774574279785,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
f3917a3d-1d17-4ee2-90c5-683b072218fe,False,0.3003561496734619,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
48eb8242-1099-4c26-95d4-ef22b002457a,False,0.3115406036376953,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
c8b7e059-c60d-472e-ad64-3b04ae1166dc,False,0.2841002941131592,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
d1af70ea-a9a4-421a-b9cc-94b5e02f1788,False,0.3572516441345215,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
ded28325-3447-4c56-860f-e497d6fb3577,False,0.3654940128326416,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
d700d50d-c707-4dca-90dc-4528cddd0c80,False,0.3690674304962158,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
